scenario,n_society,alpha,seed,placement,feedback_strength,defense,defense_mode,label,collapse_rate,collapse_day,max_collapse_score,retail_loss_pct_30d,harmful_profit,wealth_transfer,price_dislocation_max,liquidity_stress_max,social_cascade_peak,intervention_cost,utility_loss,false_positive_rate
s1,100,0.001,1,,nan,0,,,0.0,-1,0.5659358325450198,-0.00015068753516173455,0,0.0,0.17685494767031873,0.7074197906812747,0.0,0.0,0.0,0.0
s1,100,0.001,2,,nan,0,,,0.0,-1,0.4455561314807824,-0.0006211652009309037,0,0.0,0.13923629108774452,0.556945164350978,0.0,0.0,0.0,0.0
s1,100,0.001,3,,nan,0,,,0.0,-1,0.750915968566225,0.0007705614814508008,0,0.0,0.23466124017694537,0.9386449607077814,0.0,0.0,0.0,0.0
s1,100,0.001,4,,nan,0,,,0.0,-1,0.28053937986481736,-3.5096202176064254e-06,0,0.0,0.08766855620775545,0.35067422483102173,0.0,0.0,0.0,0.0
s1,100,0.001,5,,nan,0,,,0.0,-1,0.6333155307314546,0.00029870671954471616,0,0.0,0.1979111033535795,0.7916444134143183,0.0,0.0,0.0,0.0
s1,100,0.002,1,,nan,0,,,0.0,-1,0.5659358325450198,-0.00015068753516173455,0,0.0,0.17685494767031873,0.7074197906812747,0.0,0.0,0.0,0.0
s1,100,0.002,2,,nan,0,,,0.0,-1,0.4455561314807824,-0.0006211652009309037,0,0.0,0.13923629108774452,0.556945164350978,0.0,0.0,0.0,0.0
s1,100,0.002,3,,nan,0,,,0.0,-1,0.750915968566225,0.0007705614814508008,0,0.0,0.23466124017694537,0.9386449607077814,0.0,0.0,0.0,0.0
s1,100,0.002,4,,nan,0,,,0.0,-1,0.28053937986481736,-3.5096202176064254e-06,0,0.0,0.08766855620775545,0.35067422483102173,0.0,0.0,0.0,0.0
s1,100,0.002,5,,nan,0,,,0.0,-1,0.6333155307314546,0.00029870671954471616,0,0.0,0.1979111033535795,0.7916444134143183,0.0,0.0,0.0,0.0
s1,100,0.005,1,,nan,0,,,0.0,-1,0.5659358325450198,-0.00015068753516173455,0,0.0,0.17685494767031873,0.7074197906812747,0.0,0.0,0.0,0.0
s1,100,0.005,2,,nan,0,,,0.0,-1,0.4455561314807824,-0.0006211652009309037,0,0.0,0.13923629108774452,0.556945164350978,0.0,0.0,0.0,0.0
s1,100,0.005,3,,nan,0,,,0.0,-1,0.750915968566225,0.0007705614814508008,0,0.0,0.23466124017694537,0.9386449607077814,0.0,0.0,0.0,0.0
s1,100,0.005,4,,nan,0,,,0.0,-1,0.28053937986481736,-3.5096202176064254e-06,0,0.0,0.08766855620775545,0.35067422483102173,0.0,0.0,0.0,0.0
s1,100,0.005,5,,nan,0,,,0.0,-1,0.6333155307314546,0.00029870671954471616,0,0.0,0.1979111033535795,0.7916444134143183,0.0,0.0,0.0,0.0
s1,100,0.01,1,,nan,0,,,0.0,-1,0.769586572982546,-0.00046056825799733455,-1079.3658257721254,-2.367224601238682,0.2342987455166554,0.9371949820666217,0.04040404040404041,0.0,0.0,0.0
s1,100,0.01,2,,nan,0,,,0.0,-1,0.6556559191463751,0.00043542093658676333,225.6008013652172,0.5233547084918256,0.198344347020254,0.793377388081016,0.04040404040404041,0.0,0.0,0.0
s1,100,0.01,3,,nan,0,,,0.0,-1,0.8585037150285111,0.001072782803804148,-3387.3947076368277,-3.189472094128981,0.26797882454441585,1.0719152981776636,0.04040404040404041,0.0,0.0,0.0
s1,100,0.01,4,,nan,0,,,1.0,4,0.9677114228299413,-0.00016298983994144663,-2325.1566418419097,-14.40975138948124,0.30211764236426647,1.2084705694570657,0.04040404040404041,0.0,0.0,0.0
s1,100,0.01,5,,nan,0,,,1.0,4,1.0594408869132792,0.0009248604047831826,-3221.900501806769,-3.518849909119979,0.3306905777841536,1.3227623111366142,0.04040404040404041,0.0,0.0,0.0
s1,100,0.02,1,,nan,0,,,0.0,-1,0.9125008863932643,0.0005164130622673095,-211.6943699096446,-0.4182982169829229,0.2227811240498052,0.8911244961992209,0.3979591836734694,0.0,0.0,0.0
s1,100,0.02,2,,nan,0,,,1.0,5,0.9577906051701258,0.0007850789744725298,545.9689451699087,0.7096243647526401,0.20959378717591268,0.8383751487036508,0.5714285714285714,0.0,0.0,0.0
s1,100,0.02,3,,nan,0,,,1.0,14,0.8802293154152097,0.0007986774282730707,-2906.939629698667,-3.7139711518800667,0.26865357913104293,1.0746143165241717,0.41836734693877553,0.0,0.0,0.0
s1,100,0.02,4,,nan,0,,,1.0,4,1.0223597039399428,8.264963504174078e-06,-1043.5180804856063,-128.8347331848095,0.31915471438431253,1.2766188575372501,0.25510204081632654,0.0,0.0,0.0
s1,100,0.02,5,,nan,0,,,1.0,4,1.0553697695915205,0.00065678396408401,-3548.7045271132956,-5.51342186548844,0.329417233703711,1.317668934814844,0.25510204081632654,0.0,0.0,0.0
s1,100,0.03,1,,nan,0,,,1.0,13,0.9577007668836099,0.00047426318061134787,18.625409553176723,0.04048691514035157,0.23130514824775583,0.9252205929910233,0.4329896907216495,0.0,0.0,0.0
s1,100,0.03,2,,nan,0,,,1.0,6,1.0108181709374089,0.0007621299605990626,600.1245825453952,0.8117843000928973,0.22353485532878675,0.8941394213151468,0.5876288659793815,0.0,0.0,0.0
s1,100,0.03,3,,nan,0,,,1.0,11,0.9464573430751901,0.000842600974435774,-5122.817901278264,-6.2678014013270795,0.27030606084429104,1.0812242433771644,0.44329896907216493,0.0,0.0,0.0
s1,100,0.03,4,,nan,0,,,1.0,4,1.0372505895309614,-0.00036937217553825475,-3435.5610594304453,-9.588744793851456,0.3234496703499591,1.2937986813998363,0.2268041237113402,0.0,0.0,0.0
s1,100,0.03,5,,nan,0,,,1.0,4,1.0634636712817875,0.0007280255269706873,-6151.635709953494,-8.711085325368657,0.3315431967243844,1.326172786897538,0.30927835051546393,0.0,0.0,0.0
s1,100,0.05,1,,nan,0,,,1.0,7,1.032117818925337,0.0004479623551040545,1252.0152436934877,2.942012353982559,0.24955158089738771,0.9982063235895509,0.4631578947368421,0.0,0.0,0.0
s1,100,0.05,2,,nan,0,,,1.0,8,0.9205044070965663,0.0006932591876595919,3062.023204530531,4.649317856774109,0.2053428438011719,0.8213713752046876,0.5157894736842106,0.0,0.0,0.0
s1,100,0.05,3,,nan,0,,,1.0,9,1.0451707141029924,0.001178918470639956,-6376.802754779812,-5.6937134497147,0.2703321004345759,1.0813284017383036,0.5263157894736842,0.0,0.0,0.0
s1,100,0.05,4,,nan,0,,,1.0,4,1.1392945312168365,0.0002430778362548077,-3579.5986081452575,-15.501201561379375,0.32352311600543565,1.2940924640217428,0.5894736842105263,0.0,0.0,0.0
s1,100,0.05,5,,nan,0,,,1.0,4,1.2601254491781053,0.00034815759274017946,-7273.829321338824,-21.991944461853258,0.33907248059017125,1.356289922360685,0.42105263157894735,0.0,0.0,0.0
s1,100,0.08,1,,nan,0,,,1.0,5,1.8068317875309274,0.0026923337572055577,5443.516654944979,2.1976717832447665,0.40534169687721544,1.6213667875088618,1.0,0.0,0.0,0.0
s1,100,0.08,2,,nan,0,,,1.0,6,1.411679074225732,0.002015563955572788,4655.805752088549,2.5107902987603556,0.2938964266085099,1.1755857064340396,0.9239130434782609,0.0,0.0,0.0
s1,100,0.08,3,,nan,0,,,1.0,5,1.4661666082062037,0.0018122781924546554,-4875.38612611813,-2.9241276355054797,0.3088222860268851,1.2352891441075404,0.9565217391304348,0.0,0.0,0.0
s1,100,0.08,4,,nan,0,,,1.0,4,1.192450760068684,0.0007212381056246712,-2074.7139352953527,-3.1267397342506684,0.323556922659716,1.2942276906388637,0.75,0.0,0.0,0.0
s1,100,0.08,5,,nan,0,,,1.0,4,1.3398498920641377,0.001232889395956527,-6643.993707948248,-5.857567041239068,0.3467752402893279,1.3871009611573113,0.8152173913043478,0.0,0.0,0.0
s1,100,0.12,1,,nan,0,,,1.0,5,1.8713196745966278,0.0032456239385120255,7812.83822130214,2.7354448388589274,0.4240941500554892,1.696376600221957,1.0,0.0,0.0,0.0
s1,100,0.12,2,,nan,0,,,1.0,5,1.2578233090063393,0.0009031519114566354,3942.8258013525046,4.960941573989494,0.23366346681780994,0.9346538672712397,1.0,0.0,0.0,0.0
s1,100,0.12,3,,nan,0,,,1.0,5,1.7336275865029465,0.0031112987432873607,-4487.63664045441,-1.6390541417560254,0.38498688616003274,1.539947544640131,1.0,0.0,0.0,0.0
