scenario,n_society,alpha,seed,placement,feedback_strength,defense,defense_mode,label,collapse_rate,collapse_day,max_collapse_score,retail_loss_pct_30d,harmful_profit,wealth_transfer,price_dislocation_max,liquidity_stress_max,social_cascade_peak,intervention_cost,utility_loss,false_positive_rate
s1,200,0.0,1,,nan,0,,,0.0,-1,0.536591987369918,-9.439675743458792e-05,0,0.0,0.16768499605309936,0.6707399842123976,0.0,0.0,0.0,0.0
s1,200,0.0,2,,nan,0,,,0.0,-1,0.5020998286290055,-0.0001907619453872321,0,0.0,0.1569061964465642,0.6276247857862569,0.0,0.0,0.0,0.0
s1,200,0.0,3,,nan,0,,,0.0,-1,0.791472539232086,0.00085385798371688,0,0.0,0.24733516851002688,0.9893406740401076,0.0,0.0,0.0,0.0
s1,200,0.0,4,,nan,0,,,0.0,-1,0.8380945064042797,0.00018548489135527052,0,0.0,0.2619045332513374,1.0476181330053498,0.0,0.0,0.0,0.0
s1,200,0.0,5,,nan,0,,,0.0,-1,0.7911221076237438,0.000556668298954377,0,0.0,0.24722565863241996,0.9889026345296799,0.0,0.0,0.0,0.0
s1,200,0.001,1,,nan,0,,,0.0,-1,0.536591987369918,-9.439675743458792e-05,0,0.0,0.16768499605309936,0.6707399842123976,0.0,0.0,0.0,0.0
s1,200,0.001,2,,nan,0,,,0.0,-1,0.5020998286290055,-0.0001907619453872321,0,0.0,0.1569061964465642,0.6276247857862569,0.0,0.0,0.0,0.0
s1,200,0.001,3,,nan,0,,,0.0,-1,0.791472539232086,0.00085385798371688,0,0.0,0.24733516851002688,0.9893406740401076,0.0,0.0,0.0,0.0
s1,200,0.001,4,,nan,0,,,0.0,-1,0.8380945064042797,0.00018548489135527052,0,0.0,0.2619045332513374,1.0476181330053498,0.0,0.0,0.0,0.0
s1,200,0.001,5,,nan,0,,,0.0,-1,0.7911221076237438,0.000556668298954377,0,0.0,0.24722565863241996,0.9889026345296799,0.0,0.0,0.0,0.0
s1,200,0.005,1,,nan,0,,,0.0,-1,0.7973167613896296,4.7229479019057437e-05,-1400.7870316987464,-14.904104298326422,0.24604778373560166,0.9841911349424066,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,2,,nan,0,,,0.0,-1,0.7143580159870785,-0.0001891678325423559,-1094.433241809391,-2.9072937284271476,0.2201237265360903,0.880494906144361,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,3,,nan,0,,,0.0,-1,0.8339663176152742,0.0006780240191876813,-3325.2502457365918,-2.4644849971320473,0.26047188823299344,1.041887552931974,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,4,,nan,0,,,1.0,4,0.9655272176461451,1.316458938898397e-05,-1894.849505155922,-72.32931106682729,0.3015825179121181,1.2063300716484724,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,5,,nan,0,,,1.0,4,0.9736399482888091,0.0005433395967997807,-3526.7551847807554,-3.2617515762891345,0.3041000366132503,1.216400146453001,0.020100502512562814,0.0,0.0,0.0
s1,200,0.01,1,,nan,0,,,0.0,-1,0.9581989244536739,0.0002742938880353573,-1180.473762999667,-2.1735769414045425,0.25911929533755623,1.0364771813502252,0.25757575757575757,0.0,0.0,0.0
s1,200,0.01,2,,nan,0,,,1.0,10,0.8555648167101153,-0.00015053195210827533,-108.31727836855862,-0.363415842148833,0.19785206898694319,0.7914082759477727,0.4444444444444444,0.0,0.0,0.0
s1,200,0.01,3,,nan,0,,,0.0,-1,0.9404272934139029,0.0007435241119492789,-3429.2122510400222,-2.329346623033645,0.2669297541073253,1.067719016429301,0.3787878787878788,0.0,0.0,0.0
s1,200,0.01,4,,nan,0,,,1.0,4,0.9908108401059628,-0.00029983706457559206,-1764.5553677732241,-2.9722462129386553,0.3094742813983378,1.237897125593351,0.1414141414141414,0.0,0.0,0.0
s1,200,0.01,5,,nan,0,,,1.0,4,1.0205112314767275,0.00038024881492531155,-2798.8152916919207,-3.7174161263059537,0.3187305323256097,1.274922129302439,0.3434343434343434,0.0,0.0,0.0
s1,200,0.02,1,,nan,0,,,0.0,-1,0.8297296946490004,0.0005698559792327448,399.7814233598183,0.35793274334633945,0.22707542546136333,0.9083017018454533,0.20408163265306123,0.0,0.0,0.0
s1,200,0.02,2,,nan,0,,,1.0,6,1.0052653813148755,0.00018106559263399746,-231.92635187882115,-0.6535188140683086,0.23343502658869864,0.9337401063547945,0.5153061224489796,0.0,0.0,0.0
s1,200,0.02,3,,nan,0,,,0.0,-1,0.9001569787255993,0.000808554372416776,-4195.714846731076,-2.6475286179832693,0.2688761951416607,1.075504780566643,0.1989795918367347,0.0,0.0,0.0
s1,200,0.02,4,,nan,0,,,1.0,4,1.006606046075972,5.976220938704946e-05,-2810.3351632653794,-23.992494349857164,0.31432312357646675,1.257292494305867,0.3622448979591837,0.0,0.0,0.0
s1,200,0.02,5,,nan,0,,,1.0,4,1.1680589280654952,0.00042158537049925105,-5162.234519513149,-6.247354169528198,0.3278196707425733,1.3112786829702934,0.42346938775510207,0.0,0.0,0.0
s1,200,0.05,1,,nan,0,,,1.0,8,1.1101390928228516,0.0005340407566595088,1232.8180241971277,1.2149851553303648,0.2363310837330794,0.9453243349323177,0.7052631578947368,0.0,0.0,0.0
s1,200,0.05,2,,nan,0,,,1.0,5,1.078725879105125,0.0005126672213170432,2475.868231180182,2.5417824439385344,0.238759061729524,0.955036246918096,0.6789473684210526,0.0,0.0,0.0
s1,200,0.05,3,,nan,0,,,1.0,5,1.496475460965376,0.0013836988451431114,-5205.0597321006935,-1.9798420239881909,0.3443093926070664,1.3772375704282656,0.8105263157894737,0.0,0.0,0.0
s1,200,0.05,4,,nan,0,,,1.0,4,1.1064794814881647,0.00031930151808798606,-3519.7546227338025,-5.801733872456313,0.32342405962207327,1.2936962384882928,0.6263157894736842,0.0,0.0,0.0
s1,200,0.05,5,,nan,0,,,1.0,4,1.3154940219594715,0.0009881863486624666,-8975.509574497293,-4.780426701931407,0.33168486579807666,1.3267394631923066,0.6684210526315789,0.0,0.0,0.0
s1,200,0.1,1,,nan,0,,,1.0,5,1.3738348508237541,0.00020727283363437487,-339.31530789937824,-0.9094703878129475,0.2728815717354764,1.0915262869419058,1.0,0.0,0.0,0.0
s1,200,0.1,2,,nan,0,,,1.0,5,1.4506979409958103,0.0010628696278064875,10009.720789601095,5.232020794214747,0.2943920419933712,1.1775681679734848,1.0,0.0,0.0,0.0
s1,200,0.1,3,,nan,0,,,1.0,5,1.9321861631373927,0.002499837377396438,-4865.0851529292995,-1.0812003650316222,0.44698194260187124,1.7879277704074856,1.0,0.0,0.0,0.0
s1,200,0.1,4,,nan,0,,,1.0,4,1.277108339339213,0.0017947931653605257,437.7617696688976,0.13550362673714272,0.32356336008701614,1.2942534403480646,1.0,0.0,0.0,0.0
s1,200,0.1,5,,nan,0,,,1.0,4,1.8152617203126364,0.002865007763555946,-5412.843378475169,-1.0496080494147189,0.4146775229520859,1.6587100918083433,0.9722222222222222,0.0,0.0,0.0
s1,200,0.2,1,,nan,0,,,1.0,5,2.3814549753990777,0.005250927228936634,30455.165618728846,3.624974729569848,0.5799167196836074,2.3196668787344294,1.0,0.0,0.0,0.0
s1,200,0.2,2,,nan,0,,,1.0,5,1.8837355140457592,0.0038584883277045447,31133.24093736126,5.042978994166537,0.42515494760800077,1.700619790432003,1.0,0.0,0.0,0.0
s1,200,0.2,3,,nan,0,,,1.0,5,2.4189631730674845,0.005433264409359835,2684.5716503763106,0.30881200601884284,0.5965826230829131,2.3863304923316524,1.0,0.0,0.0,0.0
s1,200,0.2,4,,nan,0,,,1.0,4,2.0211229143820186,0.006484341683970415,17854.89906756021,1.720962969118585,0.47063233334835314,1.8825293333934123,1.0,0.0,0.0,0.0
s1,200,0.2,5,,nan,0,,,1.0,4,2.279624608116094,0.004502690134533477,-506.7727086986415,-0.07034304681715958,0.5532437165143043,2.212974866057217,1.0,0.0,0.0,0.0
s1,1000,0.0,1,,nan,0,,,0.0,-1,0.48068931787854474,-5.003459492437542e-05,0,0.0,0.15021541183704526,0.6008616473481809,0.0,0.0,0.0,0.0
s1,1000,0.0,2,,nan,0,,,0.0,-1,0.5720103271809129,-0.0002918273130632937,0,0.0,0.17875322724403528,0.7150129089761412,0.0,0.0,0.0,0.0
s1,1000,0.0,3,,nan,0,,,0.0,-1,0.7993813981008916,0.0006077014452580363,0,0.0,0.24980668690652863,0.9992267476261145,0.0,0.0,0.0,0.0
s1,1000,0.0,4,,nan,0,,,0.0,-1,0.875766576282664,1.9459611194394528e-05,0,0.0,0.27367705508833245,1.09470822035333,0.0,0.0,0.0,0.0
s1,1000,0.0,5,,nan,0,,,0.0,-1,0.7079662599465268,0.0007546690074611455,0,0.0,0.2212394562332896,0.8849578249331587,0.0,0.0,0.0,0.0
s1,1000,0.001,1,,nan,0,,,0.0,-1,0.6380068723108979,0.00011459298464725982,-1429.5664652608684,-1.2487653298572239,0.19863235111338964,0.7945294044535585,0.004004004004004004,0.0,0.0,0.0
s1,1000,0.001,2,,nan,0,,,0.0,-1,0.5411068372556301,-0.00034866630259558213,-713.1748631377413,-0.20474842179333577,0.16841904313129508,0.6736761725251801,0.004004004004004004,0.0,0.0,0.0
s1,1000,0.001,3,,nan,0,,,0.0,-1,0.8257896454031844,0.0004780213603155093,-2922.88031540683,-0.6120659795615061,0.25803138626752825,1.0321255450701132,0.004004004004004004,0.0,0.0,0.0
s1,1000,0.001,4,,nan,0,,,0.0,-1,0.9075077894975194,0.00020655083710605557,-1972.1047011015398,-0.9557350662625546,0.28357150360314815,1.1342860144125924,0.004004004004004004,0.0,0.0,0.0
s1,1000,0.001,5,,nan,0,,,0.0,-1,0.7144557175962697,0.0005050114630219024,-2416.487254253232,-0.47898044649112004,0.22325269617812882,0.893010784712515,0.004004004004004004,0.0,0.0,0.0
s1,1000,0.005,1,,nan,0,,,0.0,-1,0.7931289381557939,0.00021524303847727315,-2084.0283295578847,-0.9730864461605662,0.23718235944799082,0.9487294377919633,0.06733668341708543,0.0,0.0,0.0
s1,1000,0.005,2,,nan,0,,,0.0,-1,0.7488834238181101,-4.421744887309907e-05,-2179.910309580562,-4.9547513223386295,0.21605200368657834,0.8642080147463134,0.11457286432160804,0.0,0.0,0.0
s1,1000,0.005,3,,nan,0,,,0.0,-1,0.8465690639848042,0.0004507447535612026,-6088.636113093904,-1.3575825844050249,0.2644940694684076,1.0579762778736304,0.11557788944723618,0.0,0.0,0.0
s1,1000,0.005,4,,nan,0,,,0.0,-1,0.9418227323256909,-0.00023165281271683662,-4208.372767541907,-1.8258014309365853,0.294264958795835,1.1770598351833401,0.06432160804020101,0.0,0.0,0.0
s1,1000,0.005,5,,nan,0,,,0.0,-1,0.8766926898677836,0.0005759528910872251,-5652.060240907391,-0.9862720791196607,0.2739147563573494,1.0956590254293976,0.0592964824120603,0.0,0.0,0.0
